t,Dt,Pt,TCAP
t777,5705.212789,1.71448234,1500
t778,5749.65559,1.048576364,1500
t779,6334.217307,1.367616513,1500
t780,6426.338978,1.434707609,1500
t781,6218.948475,1.698706721,1500
t782,5665.628706,1.915990009,1500
t783,6146.473754,1.860160935,1500
t784,5819.085587,2.15087683,1500
t785,6622.420978,1.975554139,1500
t786,5887.175275,2.543181675,1500
t787,5625.105704,1.918702301,1500
t788,6056.085983,1.95612541,1500
t789,5177.366998,1.840710396,1500
t790,5593.80531,1.384804894,1500
t791,5804.241895,1.79312635,1500
t792,6017.087027,1.677896464,1500
t793,6750.764761,1.160059347,1500
t794,6549.345197,2.090306452,1500
t795,6001.907524,1.936648328,1500
t796,5255.964218,2.060710033,1500
t797,6286.321427,1.852085451,1500
t798,5459.909154,1.358475298,1500
t799,6202.612212,2.319619741,1500
t800,6092.656805,1.882088748,1500
t801,5958.612862,0.878111273,1500
t802,6454.491807,2.058559709,1500
t803,7186.895173,1.343056361,1500
t804,6175.594065,1.431066568,1500
t805,6530.222979,1.022089215,1500
t806,6175.255601,0.869317426,1500
t807,5628.25006,2.082208802,1500
t808,6266.683379,1.241645552,1500
t809,5751.978095,2.00902009,1500
t810,6769.298048,1.553188713,1500
t811,6907.391608,2.055938436,1500
t812,6197.611735,2.355338378,1500
t813,6326.112662,1.408924973,1500
t814,6722.466647,1.513804372,1500
t815,5762.729406,1.86118352,1500
t816,5834.456013,1.787652636,1500
t817,6055.14788,1.830811651,1500
t818,6224.865039,2.727852379,1500
t819,6363.084487,1.977187921,1500
t820,5402.030477,1.527738091,1500
t821,5421.441088,2.393332992,1500
t822,6499.773103,2.142889107,1500
t823,6256.427517,1.898939602,1500
t824,6325.182007,2.038196506,1500
t825,6521.945102,0.9217377,1500
t826,5306.14871,1.605337864,1500
t827,6135.153438,1.758603339,1500
t828,5181.71262,1.928116724,1500
t829,5785.009803,1.47334304,1500
t830,6287.24109,1.628560058,1500
t831,5461.410301,1.333856119,1500
t832,6289.631915,2.687511284,1500
t833,5323.998287,1.278447551,1500
t834,5520.036227,1.42022537,1500
t835,6454.823977,1.465422311,1500
t836,6365.5817,1.755765093,1500
t837,5312.198737,1.21369104,1500
t838,5976.980092,1.699792825,1500
t839,5357.410114,2.278025648,1500
t840,5603.626092,1.803952927,1500
t841,6332.519671,1.287482133,1500
t842,5899.383844,2.225445891,1500
t843,4707.944583,1.596736322,1500
t844,5234.199749,2.025193649,1500
t845,5751.992214,1.582862109,1500
t846,5658.105385,1.493241074,1500
t847,5659.153841,1.753226009,1500
t848,5838.423385,1.820038301,1500
t849,6134.137118,1.939778837,1500
t850,5632.60437,2.772284705,1500
t851,5388.183705,2.06410664,1500
t852,5644.881934,1.490638217,1500
t853,5650.223736,1.292972845,1500
t854,5408.354831,1.740454707,1500
t855,5619.324698,1.867006341,1500
t856,6816.707616,2.024338681,1500
t857,5120.836601,1.813782614,1500
t858,6422.845717,1.964913765,1500
t859,6085.001389,1.434533591,1500
t860,6873.048603,1.251554364,1500
t861,6747.671063,1.074800614,1500
t862,6519.209899,1.524827334,1500
t863,6013.254558,1.635395041,1500
t864,5783.141944,1.525329562,1500
t865,6576.056031,1.784738778,1500
t866,6710.252651,1.140138255,1500
t867,6572.896554,1.226065333,1500
t868,5712.152577,1.974310099,1500
t869,6844.7995,1.661025423,1500
t870,6262.309722,1.895080718,1500
t871,6081.084196,1.792323232,1500
t872,5187.43138,2.402862552,1500
t873,5266.271166,2.140051789,1500
t874,6374.231173,1.665214772,1500
t875,5376.039891,1.778621409,1500
t876,6348.213844,2.107893968,1500
t877,6172.004773,1.191295049,1500
t878,5933.0974,1.304040316,1500
t879,6010.25786,1.739174043,1500
t880,5642.964893,1.799303326,1500
t881,6553.224232,1.417520897,1500
t882,6173.292376,1.786694911,1500
t883,6066.480405,1.898435126,1500
t884,5892.963341,1.843299502,1500
t885,4994.176789,1.716411308,1500
t886,5068.03999,1.394360726,1500
t887,5751.743382,1.534111305,1500
t888,6099.71457,1.499651762,1500
t889,5633.224839,1.65746061,1500
t890,5734.523514,1.911420077,1500
t891,6179.511862,1.653227782,1500
t892,5057.986634,1.542097865,1500
t893,6314.221072,1.310164175,1500
t894,5762.184911,1.858992504,1500
t895,7195.478435,1.888397468,1500
t896,5861.92473,1.825128935,1500
t897,5588.858365,1.969240873,1500
t898,6148.021088,2.050129156,1500
t899,6130.522608,1.179478549,1500
t900,5104.680434,1.371129759,1500
t901,4774.497714,0.981953346,1500
t902,6779.379059,1.410957189,1500
t903,5388.47791,2.17492696,1500
t904,6306.423606,1.633145417,1500
t905,5505.160899,2.320495851,1500
t906,5861.959446,1.850592532,1500
t907,5660.130622,1.777126268,1500
t908,6141.098692,2.206618389,1500
t909,5515.333873,2.131056526,1500
t910,6441.653611,1.265993647,1500
t911,5339.455177,1.969853199,1500
t912,5808.204552,1.708799835,1500
t913,6250.809164,1.420392492,1500
t914,6391.267836,1.680936807,1500
t915,6300.156945,2.290473739,1500
t916,6286.886634,2.248418219,1500
t917,5913.04794,1.297772502,1500
t918,7039.517706,1.435402104,1500
t919,6328.382762,2.280789692,1500
t920,6117.262342,2.007458327,1500
t921,6534.917979,1.540602712,1500
t922,5807.116156,2.085613539,1500
t923,5959.112867,0.661346823,1500
t924,6186.865938,2.275710717,1500
t925,6027.55416,2.049049958,1500
t926,5225.740205,1.552867899,1500
t927,6459.22329,1.963054732,1500
t928,6409.811495,2.180841227,1500
t929,6645.151811,1.634705041,1500
t930,7143.786009,1.858878445,1500
t931,6483.557105,1.754747861,1500
t932,6355.478028,0.718667084,1500
t933,6157.74455,1.983347196,1500
t934,6054.879886,1.752982466,1500
t935,6293.562659,1.91046353,1500
t936,5311.924572,1.80796147,1500
t937,4931.576572,1.828690313,1500
t938,5623.10823,1.85407397,1500
t939,6216.69183,1.925496445,1500
t940,6569.244322,1.692481479,1500
t941,5302.173691,1.40923706,1500
t942,5822.239352,1.779390114,1500
t943,6428.183328,1.668978059,1500
t944,5510.989766,0.859573236,1500
t945,6204.356831,1.976826396,1500
t946,5730.209094,2.258935053,1500
t947,5616.502212,1.385376012,1500
t948,5843.073722,2.039977146,1500
t949,6349.185877,1.485406531,1500
t950,6453.107883,2.111834256,1500
t951,5776.008912,1.186564771,1500
t952,5803.047886,1.962389476,1500
t953,5715.333108,1.239705787,1500
t954,5920.064166,1.937474186,1500
t955,5799.134229,1.809393784,1500
t956,6230.108535,1.465573201,1500
t957,6029.516924,0.989510087,1500
t958,6038.307903,2.03626036,1500
t959,5843.242062,1.241502874,1500
t960,6318.211304,1.559847197,1500
t961,6218.530253,1.672107383,1500
t962,6610.274449,1.576994472,1500
t963,7232.831046,1.631811606,1500
t964,5932.049324,1.593313688,1500
t965,5320.085309,2.155211658,1500
t966,6408.837323,1.38818701,1500
t967,5985.092402,1.656934754,1500
t968,5539.325218,2.135793105,1500
t969,6747.178583,2.372279635,1500
t970,5325.944182,1.56438297,1500
t971,6721.961762,1.923952298,1500
t972,5601.335861,1.347395591,1500
t973,6067.090754,2.120413053,1500
t974,5401.778179,1.972425113,1500
t975,6017.987279,2.243624895,1500
t976,5925.738933,1.602803712,1500
t977,5368.794527,0.989303404,1500
t978,5880.1661,1.675314293,1500
t979,6803.401666,1.300264465,1500
t980,6417.954791,1.769939528,1500
t981,5879.300742,1.266158085,1500
t982,6073.888343,1.37228622,1500
t983,5835.869352,1.717306627,1500
t984,6383.881361,2.03532714,1500
t985,6059.518574,1.769673378,1500
t986,5913.519317,1.573170424,1500
t987,5900.023579,1.443800204,1500
t988,5355.849377,1.986246161,1500
t989,6398.144146,1.376419714,1500
t990,6067.881934,1.474022764,1500
t991,5519.327423,1.266395466,1500
t992,6502.035722,2.339906454,1500
t993,5881.494671,2.267033492,1500
t994,5972.328235,2.53485441,1500
t995,6610.172373,1.877480733,1500
t996,6118.563082,1.713451456,1500
t997,6302.893802,0.849973811,1500
t998,6062.988603,2.004545567,1500
t999,5777.546899,1.922637786,1500
t1000,5940.862368,1.914412903,1500
t1001,5442.429092,1.766541877,1500
t1002,5895.848957,1.770784284,1500
t1003,6795.032947,1.837853793,1500
t1004,5840.317501,1.734494913,1500
t1005,6135.516251,2.706742845,1500
t1006,5278.209427,1.921203178,1500
t1007,5817.291004,1.532522526,1500
t1008,5991.580477,1.008669862,1500
t1009,6228.564804,1.736315647,1500
t1010,6104.946594,2.042936939,1500
t1011,5747.297847,2.076740766,1500
t1012,6495.063757,1.796490737,1500
t1013,6532.584602,2.038531779,1500
t1014,6051.390179,2.040855244,1500
t1015,5885.432891,1.8037202,1500
t1016,6313.774556,1.637396949,1500
t1017,5851.776806,2.264294043,1500
t1018,5730.567929,1.558177265,1500
t1019,6195.976328,2.007396145,1500
t1020,6561.322816,2.613455027,1500
t1021,4980.632182,2.413476986,1500
t1022,5593.140575,1.838615619,1500
t1023,5776.112168,1.568238652,1500
t1024,5688.394587,1.451231543,1500
t1025,5959.192319,1.785394423,1500
t1026,5519.382935,2.215905392,1500
t1027,5892.783857,2.01278571,1500
t1028,6217.973614,1.421944839,1500
t1029,6752.275754,1.939287647,1500
t1030,5238.482014,1.132895631,1500
t1031,6381.935572,1.98855231,1500
t1032,5706.234898,1.650655474,1500
t1033,6537.15654,1.486025376,1500
t1034,6676.385502,1.547333425,1500
t1035,5364.822972,1.509741814,1500
t1036,5703.854414,1.3386769,1500
t1037,6045.805482,1.386063106,1500
t1038,5829.139009,0.983066035,1500
t1039,7021.931252,1.748128533,1500
t1040,5912.302235,2.13833893,1500
t1041,6654.299054,2.397376892,1500
t1042,6140.43907,1.543983004,1500
t1043,5854.860032,1.500420055,1500
t1044,5996.379118,2.022707941,1500
t1045,6065.780751,1.900398079,1500
t1046,6484.134366,2.306472483,1500
t1047,5404.470861,1.448421444,1500
t1048,5755.16413,1.906243694,1500
t1049,5961.707837,1.258714135,1500
t1050,7009.276781,1.998428052,1500
t1051,6589.344242,1.469767314,1500
t1052,5795.432458,1.603715256,1500
t1053,5508.434854,1.870880766,1500
t1054,6235.429496,1.912347396,1500
t1055,6047.9741,1.156066725,1500
t1056,6635.280732,1.778231733,1500
t1057,6458.197788,1.846869792,1500
t1058,5397.21418,1.882408639,1500
t1059,6051.313467,1.833634288,1500
t1060,5560.502775,1.809746922,1500
t1061,6584.276855,2.010564479,1500
t1062,5945.613579,1.277537239,1500
t1063,5244.634395,1.741046161,1500
t1064,5674.96605,1.41692676,1500
t1065,6016.354863,2.276844211,1500
t1066,6458.707716,2.026367824,1500
t1067,6539.05551,2.028747505,1500
t1068,5458.94664,1.55329699,1500
t1069,6405.731797,1.862685784,1500
t1070,6310.299059,2.034067122,1500
t1071,7114.445839,2.092227994,1500
t1072,5829.49848,1.323005116,1500
t1073,5981.489835,1.695408338,1500
t1074,5485.171082,2.4360207,1500
t1075,6115.69939,1.678365522,1500
t1076,6313.047287,1.537102657,1500
t1077,6453.847615,2.108508054,1500
t1078,6348.718482,1.037276373,1500
t1079,5825.533626,1.291266262,1500
t1080,5655.152232,1.55123354,1500
t1081,6278.141696,1.394510382,1500
t1082,6458.76423,2.233023234,1500
t1083,6200.735667,1.37228189,1500
t1084,6263.319573,2.194047982,1500
t1085,6426.811904,2.079362403,1500
t1086,6298.005724,1.293420372,1500
t1087,6176.449042,1.718103346,1500
t1088,5901.008596,1.938793344,1500
t1089,5950.942948,1.923072673,1500
t1090,5674.424393,1.624429309,1500
t1091,5324.01117,1.53312266,1500
t1092,6263.767105,1.396286522,1500
t1093,6411.659302,1.568419447,1500
t1094,5757.622012,1.561559736,1500
t1095,5776.84231,1.431674288,1500
t1096,5527.449417,2.211452229,1500
t1097,5122.033917,2.199309719,1500
t1098,6620.547137,1.781611196,1500
t1099,6282.346808,2.356642714,1500
t1100,5854.799075,2.113888122,1500
t1101,5137.982131,1.837995907,1500
t1102,5028.678752,1.849937272,1500
t1103,5511.39256,2.011672953,1500
t1104,5693.021427,1.678038269,1500
t1105,6752.250959,1.529080427,1500
t1106,5541.010569,2.184309208,1500
t1107,5626.730574,1.332398302,1500
t1108,5789.052398,2.315532073,1500
t1109,5664.761362,1.951762195,1500
t1110,6462.597914,2.199819642,1500
t1111,6839.114153,1.849868205,1500
t1112,5968.727135,2.615243597,1500
t1113,6338.76425,1.454205625,1500
t1114,5973.787812,1.954043021,1500
t1115,6772.085509,1.830968968,1500
t1116,5692.014544,1.915346684,1500
t1117,5459.000591,2.462022475,1500
t1118,6741.989875,1.556199063,1500
t1119,5883.16747,1.627588641,1500
t1120,6504.944181,1.469377939,1500
t1121,5963.872101,2.247079671,1500
t1122,6351.526874,2.333549241,1500
t1123,5767.938299,1.719797505,1500
t1124,6049.627552,2.391087574,1500
t1125,6534.191195,1.804533522,1500
t1126,6324.713421,2.109171441,1500
t1127,6099.868471,1.513290864,1500
t1128,6780.937128,1.452020704,1500
t1129,5199.252732,1.55437614,1500
t1130,5434.957174,1.941326941,1500
t1131,6863.871996,1.425212286,1500
t1132,6966.876302,1.474474921,1500
t1133,6299.401616,1.947146247,1500
t1134,5913.52395,2.198918289,1500
t1135,5659.448629,1.72488615,1500
t1136,6414.954989,1.741278072,1500
t1137,5566.871161,1.609315284,1500
t1138,5544.313501,1.819896222,1500
t1139,6241.128416,2.704515024,1500
t1140,5385.136968,2.004539012,1500
t1141,6214.403541,2.057458146,1500
t1142,6002.006791,1.702141203,1500
t1143,7113.289963,1.228498386,1500
t1144,5870.45209,1.299472182,1500
t1145,6266.972126,1.55276561,1500
t1146,6158.731075,1.154317613,1500
t1147,5780.623388,1.762987268,1500
t1148,6522.568107,1.582905867,1500
t1149,6015.620564,2.024995057,1500
t1150,6497.429898,1.832796926,1500
t1151,5731.967058,1.805982014,1500
t1152,5885.058763,1.716315022,1500
t1153,6073.707987,1.55160816,1500
t1154,6055.42531,1.931432354,1500
t1155,5854.119567,1.367092194,1500
t1156,5569.132585,1.772652807,1500
t1157,5139.115019,1.922439517,1500
t1158,5811.796525,2.10995769,1500
t1159,5838.403465,1.975909967,1500
t1160,6078.27017,2.070524703,1500
t1161,6936.493042,1.665844898,1500
t1162,5373.320861,2.052195018,1500
t1163,5102.186012,2.220998546,1500
t1164,5088.443158,1.382909432,1500
t1165,5903.63064,2.074089616,1500
t1166,6176.332645,1.586366122,1500
t1167,5972.327772,1.885887577,1500
t1168,6649.489377,1.832545059,1500
t1169,6184.253531,1.241459224,1500
t1170,6017.405096,1.591144469,1500
t1171,6591.380183,1.683643138,1500
t1172,5888.754491,1.832535986,1500
t1173,6109.31938,1.934520046,1500
t1174,6071.349381,2.606153837,1500
t1175,5468.020203,1.871680085,1500
t1176,5591.366902,1.96293965,1500
t1177,5677.114237,2.591852469,1500
t1178,5968.399567,1.081557059,1500
t1179,4978.141722,2.243427539,1500
t1180,5137.954575,1.723568603,1500
t1181,5941.945397,1.475510349,1500
t1182,6776.047759,1.723098938,1500
t1183,5770.031719,2.329902459,1500
t1184,6107.428817,2.452457028,1500
t1185,5673.353919,1.844474249,1500
t1186,5822.985153,1.894693726,1500
t1187,5938.481628,1.362020992,1500
t1188,5603.914374,1.664818563,1500
t1189,6181.668374,2.343665051,1500
t1190,6252.735305,1.516194203,1500
t1191,5716.705105,1.604824954,1500
t1192,5486.409909,2.010637736,1500
t1193,5800.59095,1.374323408,1500
t1194,6524.947266,1.471293423,1500
t1195,5617.503271,1.806813779,1500
t1196,6634.397925,1.544135257,1500
t1197,6386.15179,2.2270818,1500
t1198,5821.746248,1.948046731,1500
t1199,5769.255538,1.928206158,1500
t1200,6227.300273,2.017846764,1500
t1201,6471.164772,1.547063645,1500
t1202,5656.986262,1.608451613,1500
t1203,6402.554414,1.31515194,1500
t1204,6307.551089,1.891384722,1500
t1205,6097.204462,1.578489564,1500
t1206,6379.147268,1.21146116,1500
t1207,5859.044894,1.832549279,1500
t1208,5130.575673,1.306420304,1500
t1209,6154.12509,1.835927559,1500
t1210,6472.152219,1.495001453,1500
t1211,6024.590025,1.875858114,1500
t1212,6284.717722,2.015813805,1500
t1213,6489.196457,1.954599892,1500
t1214,6293.561876,2.171710854,1500
t1215,5187.864876,0.854812021,1500
t1216,7229.073249,1.523793538,1500
t1217,6170.967263,1.79805528,1500
t1218,6218.383662,1.952031159,1500
t1219,6483.178496,1.656452717,1500
t1220,6122.919109,1.81659936,1500
t1221,5643.751438,1.556095946,1500
t1222,6256.035338,1.844025096,1500
t1223,6333.806974,1.825805798,1500
t1224,5909.314687,1.148397295,1500
t1225,7207.583424,2.310202938,1500
t1226,5157.705509,2.230260435,1500
t1227,6392.062836,2.099213613,1500
t1228,5233.075269,2.012248066,1500
t1229,5763.418732,1.522677604,1500
t1230,6259.970303,1.846447933,1500
t1231,6432.184616,1.431802833,1500
t1232,6540.560314,2.157001119,1500
t1233,5535.41877,2.538756217,1500
t1234,6101.84755,2.226993076,1500
t1235,5314.47867,2.173750485,1500
t1236,6316.950005,1.83186411,1500
t1237,6332.327021,1.736522058,1500
t1238,5778.714621,1.452244729,1500
t1239,5403.999804,1.366865331,1500
t1240,6346.536827,1.529364084,1500
t1241,6635.664836,1.63202291,1500
t1242,5254.962968,1.976327247,1500
t1243,7435.174246,1.86052903,1500
t1244,5935.265295,1.494872398,1500
t1245,5892.219944,2.181729702,1500
t1246,6229.148791,2.331670356,1500
t1247,5575.106019,1.687241558,1500
t1248,6063.350064,1.075219509,1500
t1249,6061.401818,1.573543959,1500
t1250,6036.623456,2.712320899,1500
t1251,6071.204309,1.523121857,1500
t1252,6764.619592,1.364471006,1500
t1253,5619.073178,1.707953365,1500
t1254,5618.682484,1.447237524,1500
t1255,6963.922754,1.538753975,1500
t1256,5925.124783,1.655887565,1500
t1257,6001.262053,2.501016126,1500
t1258,6534.114979,2.338334557,1500
t1259,6280.826084,1.129340741,1500
t1260,5231.189235,1.132512555,1500
t1261,6954.740281,2.689598773,1500
t1262,6482.266406,1.749562247,1500
t1263,6276.887911,1.697896472,1500
t1264,6214.939601,1.922362506,1500
t1265,4812.878368,1.443499957,1500
t1266,5497.995885,1.678324647,1500
t1267,6118.650982,1.194080084,1500
t1268,6509.855837,1.666372203,1500
t1269,6235.405393,2.039762036,1500
t1270,5026.787205,1.525661371,1500
t1271,6529.874467,2.046754629,1500
t1272,5855.788016,2.010088058,1500
t1273,5949.223552,2.314325359,1500
t1274,6365.29509,2.14743433,1500
t1275,5341.9458,1.145795864,1500
t1276,7032.823467,2.097337919,1500
t1277,5290.747987,1.855748436,1500
t1278,6634.713707,2.059576556,1500
t1279,6534.420965,2.186230136,1500
t1280,6529.6024,1.376989448,1500
t1281,6255.40293,1.836277954,1500
t1282,6161.339748,1.453063476,1500
t1283,5649.311957,0.690749214,1500
t1284,6671.65548,1.087259391,1500
t1285,6933.039035,2.065936202,1500
t1286,6181.230769,1.762135359,1500
t1287,5670.614883,1.59564073,1500
t1288,5922.775651,1.681072924,1500
t1289,6556.749979,0.902707708,1500
t1290,5260.510698,1.921275832,1500
t1291,6382.356318,2.465808933,1500
t1292,6422.397875,1.981467961,1500
t1293,6338.059159,1.442267542,1500
t1294,5944.767992,2.263813328,1500
t1295,6024.35293,1.947241864,1500
t1296,6651.629947,1.474496831,1500
t1297,5309.55588,1.456012243,1500
t1298,5198.500847,1.754870113,1500
t1299,6461.291115,1.934747028,1500
t1300,5103.067758,1.89970164,1500
t1301,5884.598072,2.217186753,1500
t1302,6240.121364,1.543979664,1500
t1303,4937.059513,1.797280532,1500
t1304,5529.071968,1.18723897,1500
t1305,6518.712645,1.999378449,1500
t1306,6825.692712,1.586246833,1500
t1307,4962.436492,2.497437024,1500
t1308,6191.717942,1.942414302,1500
t1309,6176.920177,1.946923526,1500
t1310,6142.231529,1.875223946,1500
t1311,5645.697399,1.441285381,1500
t1312,6035.278036,1.650804394,1500
t1313,5808.663994,2.031642777,1500
t1314,6584.96807,1.366982071,1500
t1315,6106.275245,1.909924007,1500
t1316,6216.522974,1.835049594,1500
t1317,6514.21201,1.947138906,1500
t1318,5933.635157,1.29942876,1500
t1319,6512.934455,1.417946794,1500
t1320,5201.373193,2.037759095,1500
t1321,5850.987637,1.933455237,1500
t1322,5627.221693,2.029010244,1500
t1323,6203.013767,1.425284701,1500
t1324,5199.576966,1.95031907,1500
t1325,5710.556829,2.318760559,1500
