blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
241,SERANGOON AVE 3,11,1985,Y,N,N,N,N,N,SGN,124,0,0,76,48,0,0,0,0,0,0,0,0
241,TAMPINES ST 21,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
241,YISHUN RING RD,10,1984,Y,N,N,N,N,N,YS,132,0,0,66,54,12,0,0,0,0,0,0,0
241A,BT BATOK EAST AVE 5,5,2016,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
241A,COMPASSVALE WALK,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
242,BISHAN ST 22,11,1990,Y,Y,N,N,N,N,BH,70,0,0,0,24,46,0,0,0,0,0,0,0
242,BT BATOK EAST AVE 5,12,1984,Y,Y,N,N,N,N,BB,136,0,0,68,68,0,0,0,0,0,0,0,0
242,BT PANJANG RING RD,12,1987,Y,N,N,Y,N,N,BP,88,0,0,0,48,40,0,0,0,0,0,0,0
242,HOUGANG ST 22,12,1984,Y,Y,N,Y,N,N,HG,182,0,0,115,67,0,0,0,0,0,0,0,0
242,JURONG EAST ST 24,4,1982,Y,Y,N,N,N,N,JE,12,0,0,12,0,0,0,0,0,0,0,0,0
242,KIM KEAT LINK,4,1988,Y,N,N,N,N,N,TP,46,0,0,0,41,5,0,0,0,0,0,0,0
242,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
242,SERANGOON AVE 3,10,1985,Y,Y,N,N,N,N,SGN,90,0,0,0,58,32,0,0,0,0,0,0,0
242,SIMEI ST 5,11,1995,Y,N,N,N,N,N,TAP,66,0,0,0,33,33,0,0,0,0,0,0,0
242,TAMPINES ST 21,4,1984,Y,N,N,N,N,N,TAP,32,0,0,16,16,0,0,0,0,0,0,0,0
242,YISHUN RING RD,10,1984,Y,N,N,N,N,N,YS,139,0,0,75,55,9,0,0,0,0,0,0,0
243,BISHAN ST 22,23,1990,Y,Y,N,N,N,N,BH,116,0,0,0,116,0,0,0,0,0,0,0,0
243,BT BATOK EAST AVE 5,10,1984,Y,N,N,N,N,N,BB,108,0,0,0,20,88,0,0,0,0,0,0,0
243,BT PANJANG RING RD,18,1988,Y,N,N,N,N,N,BP,68,0,0,0,34,34,0,0,0,0,0,0,0
243,HOUGANG ST 22,4,1983,Y,N,N,N,N,N,HG,24,0,0,16,8,0,0,0,0,0,0,0,0
243,JURONG EAST ST 24,12,1982,Y,N,N,Y,N,N,JE,132,0,0,88,44,0,0,0,0,0,0,0,0
243,KIM KEAT LINK,4,1988,Y,N,N,N,N,N,TP,16,0,0,0,10,6,0,0,0,0,0,0,0
243,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,47,0,0,0,0,0,47,0,0,0,0,0,0
243,SERANGOON AVE 2,13,1985,Y,N,N,N,N,N,SGN,96,0,0,48,48,0,0,0,0,0,0,0,0
243,SIMEI ST 5,11,1995,Y,Y,N,N,N,N,TAP,92,0,0,0,54,38,0,0,0,0,0,0,0
243,TAMPINES ST 21,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
243,YISHUN RING RD,10,1984,Y,N,N,N,N,N,YS,130,0,0,75,55,0,0,0,0,0,0,0,0
244,ANG MO KIO AVE 3,12,1976,Y,N,N,N,N,N,AMK,154,0,0,0,0,0,0,0,0,0,154,0,0
244,BISHAN ST 22,4,1990,Y,N,N,N,N,N,BH,6,0,0,0,0,0,6,0,0,0,0,0,0
244,BT BATOK EAST AVE 5,12,1984,Y,N,N,Y,N,N,BB,136,0,0,67,68,0,0,0,0,0,0,1,0
244,BT PANJANG RING RD,12,1987,Y,N,N,N,N,N,BP,99,0,0,0,59,40,0,0,0,0,0,0,0
244,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,84,0,0,0,0,0,0,0
244,HOUGANG ST 22,12,1983,Y,N,N,N,N,N,HG,160,0,0,91,69,0,0,0,0,0,0,0,0
244,JURONG EAST ST 24,13,1982,Y,N,N,Y,N,N,JE,236,0,0,171,64,0,0,0,0,0,0,1,0
244,KIM KEAT LINK,9,1988,Y,N,N,N,N,N,TP,56,0,0,0,28,28,0,0,0,0,0,0,0
244,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,47,0,0,0,0,0,47,0,0,0,0,0,0
244,SERANGOON AVE 2,4,1985,Y,N,N,N,N,N,SGN,16,0,0,8,8,0,0,0,0,0,0,0,0
244,SIMEI ST 5,11,1995,Y,N,N,N,N,N,TAP,98,0,0,0,40,58,0,0,0,0,0,0,0
244,TAMPINES ST 21,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
244,YISHUN RING RD,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,88,0,0,0,0,0,0,0,0
245,ANG MO KIO AVE 3,12,1976,Y,N,N,N,N,N,AMK,154,0,0,0,0,0,0,0,0,0,154,0,0
245,BISHAN ST 22,15,1990,Y,Y,N,Y,N,N,BH,76,0,0,0,0,0,76,0,0,0,0,0,0
245,BT PANJANG RING RD,4,1987,Y,N,N,N,N,N,BP,14,0,0,0,9,5,0,0,0,0,0,0,0
245,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,16,0,0,8,8,0,0,0,0,0,0,0,0
245,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,84,0,0,0,0,0,0,0
245,HOUGANG ST 22,15,1983,Y,N,N,Y,N,N,HG,84,0,0,0,12,72,0,0,0,0,0,0,0
245,JURONG EAST ST 24,10,1982,Y,N,N,Y,N,N,JE,89,0,0,52,36,1,0,0,0,0,0,0,0
245,KIM KEAT LINK,4,1988,Y,N,N,N,N,N,TP,20,0,0,0,14,6,0,0,0,0,0,0,0
245,PASIR RIS ST 21,13,1992,Y,Y,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
245,SERANGOON AVE 2,13,1985,Y,N,N,N,N,N,SGN,96,0,0,48,48,0,0,0,0,0,0,0,0
245,SIMEI ST 5,11,1995,Y,N,N,N,N,N,TAP,98,0,0,0,40,58,0,0,0,0,0,0,0
245,TAMPINES ST 21,11,1983,Y,N,N,Y,N,N,TAP,95,0,0,0,0,0,95,0,0,0,0,0,0
245,YISHUN AVE 9,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,88,0,0,0,0,0,0,0,0
245A,PASIR RIS ST 21,4,1992,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
245B,PASIR RIS ST 21,1,1992,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
246,BANGKIT RD,13,1987,Y,N,N,N,N,N,BP,120,0,0,0,78,42,0,0,0,0,0,0,0
246,BISHAN ST 22,11,1990,Y,Y,N,Y,N,N,BH,80,0,0,0,70,10,0,0,0,0,0,0,0
246,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,16,0,0,8,8,0,0,0,0,0,0,0,0
246,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,84,0,0,0,0,0,0,0
246,HOUGANG ST 22,4,1983,Y,Y,N,N,N,N,HG,19,0,0,14,5,0,0,0,0,0,0,0,0
246,JURONG EAST ST 24,12,1982,Y,N,N,Y,N,N,JE,88,0,0,0,12,76,0,0,0,0,0,0,0
246,KIM KEAT LINK,9,1988,Y,N,N,N,N,N,TP,96,0,0,0,68,28,0,0,0,0,0,0,0
246,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0
246,SERANGOON AVE 3,12,1985,Y,N,N,Y,N,N,SGN,88,0,0,0,66,22,0,0,0,0,0,0,0
246,SIMEI ST 5,11,1995,Y,N,N,N,N,N,TAP,92,0,0,0,54,38,0,0,0,0,0,0,0
246,TAMPINES ST 21,11,1983,Y,N,N,N,N,N,TAP,137,0,0,114,20,1,2,0,0,0,0,0,0
246,YISHUN AVE 9,11,1984,Y,N,N,N,N,N,YS,100,0,0,0,100,0,0,0,0,0,0,0,0
246A,BISHAN ST 22,3,1990,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
247,BISHAN ST 22,4,1990,Y,N,N,N,N,N,BH,10,0,0,0,0,0,10,0,0,0,0,0,0
247,BT BATOK EAST AVE 5,12,1984,Y,N,N,Y,N,N,BB,110,0,0,65,44,0,0,0,0,0,0,1,0
247,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,87,0,0,0,87,0,0,0,0,0,0,0,0
247,HOUGANG AVE 3,13,1983,Y,Y,N,N,N,N,HG,133,0,0,111,22,0,0,0,0,0,0,0,0
247,JURONG EAST ST 24,13,1982,Y,N,N,Y,N,N,JE,190,0,0,163,24,1,1,0,0,0,0,1,0
247,KIM KEAT LINK,9,1988,Y,N,N,Y,N,N,TP,96,0,0,0,56,40,0,0,0,0,0,0,0
247,PASIR RIS ST 21,13,1992,Y,N,N,Y,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0
247,SIMEI ST 5,11,1995,Y,N,N,N,N,N,TAP,66,0,0,0,33,33,0,0,0,0,0,0,0
247,TAMPINES ST 21,11,1983,Y,Y,N,N,N,N,TAP,120,0,0,0,120,0,0,0,0,0,0,0,0
247,YISHUN AVE 9,12,1984,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
247A,COMPASSVALE RD,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
248,BANGKIT RD,13,1987,Y,N,N,N,N,N,BP,128,0,0,0,66,42,20,0,0,0,0,0,0
248,BISHAN ST 22,25,1990,Y,Y,N,N,N,N,BH,72,0,0,0,72,0,0,0,0,0,0,0,0
248,BT BATOK EAST AVE 5,12,1984,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
248,CHOA CHU KANG AVE 2,18,1992,Y,N,N,N,N,N,CCK,114,0,0,0,38,76,0,0,0,0,0,0,0
248,COMPASSVALE RD,15,1998,Y,Y,N,N,N,N,SK,112,0,0,0,28,84,0,0,0,0,0,0,0
248,HOUGANG AVE 3,12,1984,Y,Y,N,N,N,N,HG,181,0,0,113,67,1,0,0,0,0,0,0,0
248,JURONG EAST ST 24,13,1982,Y,Y,N,Y,N,N,JE,156,0,0,112,44,0,0,0,0,0,0,0,0
248,KIM KEAT LINK,13,1988,Y,N,N,Y,N,N,TP,120,0,0,0,88,32,0,0,0,0,0,0,0
248,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
248,SIMEI ST 3,5,1989,N,Y,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
248,TAMPINES ST 21,11,1983,Y,N,N,N,N,N,TAP,100,0,0,0,100,0,0,0,0,0,0,0,0
248,YISHUN AVE 9,4,1984,Y,N,N,N,N,N,YS,24,0,0,0,24,0,0,0,0,0,0,0,0
248A,COMPASSVALE RD,6,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
249,BANGKIT RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0
249,BISHAN ST 22,11,1990,Y,Y,N,N,N,N,BH,80,0,0,0,70,10,0,0,0,0,0,0,0
249,BT BATOK EAST AVE 5,12,1984,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
249,CHOA CHU KANG AVE 2,15,1992,Y,N,N,N,N,N,CCK,104,0,0,0,48,56,0,0,0,0,0,0,0
249,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,87,0,0,0,87,0,0,0,0,0,0,0,0
249,HOUGANG AVE 3,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,18,78,0,0,0,0,0,0,0
249,JURONG EAST ST 24,10,1982,Y,Y,N,N,N,N,JE,102,0,0,80,22,0,0,0,0,0,0,0,0
249,KIM KEAT LINK,9,1988,Y,N,N,Y,N,N,TP,64,0,0,0,48,16,0,0,0,0,0,0,0
249,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,47,0,0,0,0,0,47,0,0,0,0,0,0
249,TAMPINES ST 21,10,1983,Y,N,N,N,N,N,TAP,126,0,0,45,81,0,0,0,0,0,0,0,0
249,YISHUN AVE 9,12,1984,Y,Y,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
25,BENDEMEER RD,2,1971,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHAI CHEE RD,15,1991,Y,N,N,N,N,N,BD,78,0,0,0,34,44,0,0,0,0,0,0,0
25,DOVER CRES,1,2010,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
25,EUNOS CRES,12,1976,Y,Y,N,N,N,N,GL,148,0,0,142,0,6,0,0,0,0,0,0,0
25,GHIM MOH LINK,1,2011,N,Y,N,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
25,HOUGANG AVE 3,14,1977,Y,N,N,Y,N,N,HG,247,0,0,0,0,0,0,0,0,0,247,0,0
25,JLN MEMBINA,1,2008,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
25,JLN BERSEH,16,1978,Y,Y,N,Y,N,N,CT,298,0,0,0,0,0,0,0,0,0,298,0,0
25,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0
25,MARSILING DR,13,1976,Y,N,N,N,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0
25,NEW UPP CHANGI RD,2,1977,Y,Y,N,N,N,N,BD,3,0,0,3,0,0,0,0,0,0,0,0,0
25,SIN MING RD,12,1974,Y,N,N,Y,N,N,BH,198,0,0,0,198,0,0,0,0,0,0,0,0
25,ST. GEORGE'S LANE,2,2019,N,N,N,Y,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
25,TEBAN GDNS RD,12,1980,Y,N,N,Y,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0
25,TECK WHYE LANE,13,1978,Y,N,N,N,N,N,CCK,120,0,0,0,120,0,0,0,0,0,0,0,0
25,TELOK BLANGAH CRES,25,1975,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0
25,TOA PAYOH EAST,11,1970,Y,N,N,N,N,N,TP,198,0,0,198,0,0,0,0,0,0,0,0,0
25A,CHAI CHEE RD,1,1991,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
25A,JLN MEMBINA,24,2007,Y,N,N,N,N,N,BM,92,0,0,0,46,46,0,0,0,0,0,0,0
25A,ST. GEORGE'S LANE,34,2019,Y,N,N,Y,N,N,KWN,287,0,39,62,132,0,0,0,54,0,0,0,0
25B,JLN MEMBINA,27,2007,Y,N,N,Y,N,N,BM,236,0,0,0,196,40,0,0,0,0,0,0,0
250,BANGKIT RD,12,1987,Y,N,N,N,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
250,BISHAN ST 22,11,1990,Y,Y,N,N,N,N,BH,90,0,0,0,80,10,0,0,0,0,0,0,0
250,BT BATOK EAST AVE 5,12,1984,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
250,CHOA CHU KANG AVE 2,15,1992,Y,N,N,N,N,N,CCK,96,0,0,0,39,57,0,0,0,0,0,0,0
250,HOUGANG AVE 3,4,1983,Y,N,N,N,N,N,HG,24,0,0,16,8,0,0,0,0,0,0,0,0
250,JURONG EAST ST 24,12,1982,Y,N,N,N,N,N,JE,110,0,0,88,22,0,0,0,0,0,0,0,0
250,KIM KEAT LINK,13,1988,Y,N,N,Y,N,N,TP,96,0,0,0,54,42,0,0,0,0,0,0,0
250,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,49,0,0,0,0,0,49,0,0,0,0,0,0
250,TAMPINES ST 21,10,1983,Y,Y,N,N,N,N,TAP,104,0,0,35,69,0,0,0,0,0,0,0,0
250,YISHUN AVE 9,10,1984,Y,N,N,Y,N,N,YS,130,0,0,0,130,0,0,0,0,0,0,0,0
250A,COMPASSVALE ST,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0
250B,COMPASSVALE ST,15,1998,Y,N,N,Y,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0
250C,COMPASSVALE ST,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0
250D,COMPASSVALE ST,15,1999,Y,N,N,N,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0
251,BANGKIT RD,12,1987,Y,N,N,N,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
251,BISHAN ST 22,11,1990,Y,Y,N,N,N,N,BH,70,0,0,0,24,46,0,0,0,0,0,0,0
251,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0
251,CHOA CHU KANG AVE 2,16,1993,Y,N,N,Y,N,N,CCK,105,0,0,0,60,45,0,0,0,0,0,0,0
251,COMPASSVALE ST,16,1998,Y,N,N,N,N,N,SK,90,0,0,0,0,90,0,0,0,0,0,0,0
251,HOUGANG AVE 3,13,1984,Y,Y,N,N,N,N,HG,96,0,0,0,18,78,0,0,0,0,0,0,0
251,JURONG EAST ST 24,9,1981,Y,N,N,Y,N,N,JE,112,0,0,0,112,0,0,0,0,0,0,0,0
251,KIM KEAT LINK,9,1988,Y,N,N,Y,N,N,TP,64,0,0,0,48,16,0,0,0,0,0,0,0
251,PASIR RIS ST 21,13,1992,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0
251,TAMPINES ST 21,11,1983,Y,Y,N,N,N,N,TAP,160,0,0,59,100,0,0,0,0,0,0,1,0
251,YISHUN RING RD,4,1984,Y,N,N,N,N,N,YS,24,0,0,0,24,0,0,0,0,0,0,0,0
251A,CHOA CHU KANG AVE 2,5,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
252,BANGKIT RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0
252,BISHAN ST 22,21,1990,Y,N,N,N,N,N,BH,60,0,0,0,60,0,0,0,0,0,0,0,0
252,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0
252,CHOA CHU KANG AVE 2,16,1993,Y,Y,N,N,N,N,CCK,120,0,0,0,75,45,0,0,0,0,0,0,0
252,COMPASSVALE ST,16,1998,Y,N,N,Y,N,N,SK,120,0,0,0,30,90,0,0,0,0,0,0,0
252,HOUGANG AVE 3,12,1984,Y,N,N,N,N,N,HG,182,0,0,115,67,0,0,0,0,0,0,0,0
252,JURONG EAST ST 24,4,1983,Y,Y,N,N,N,N,JE,93,0,0,78,0,0,0,0,0,0,0,15,0
252,KIM KEAT LINK,4,1988,Y,N,N,N,N,N,TP,16,0,0,0,10,6,0,0,0,0,0,0,0
252,PASIR RIS ST 21,10,1993,Y,Y,N,N,N,N,PRC,66,0,0,0,42,23,1,0,0,0,0,0,0
252,TAMPINES ST 21,3,1983,Y,N,N,N,N,N,TAP,42,0,0,30,12,0,0,0,0,0,0,0,0
252,YISHUN RING RD,4,1984,Y,N,N,N,N,N,YS,24,0,0,0,24,0,0,0,0,0,0,0,0
252A,COMPASSVALE ST,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
253,ANG MO KIO ST 21,12,1994,Y,N,N,Y,N,N,AMK,110,0,0,0,0,110,0,0,0,0,0,0,0
253,BANGKIT RD,13,1987,Y,N,N,N,N,N,BP,116,0,0,0,54,42,20,0,0,0,0,0,0
253,BISHAN ST 22,11,1990,Y,Y,N,Y,N,N,BH,82,0,0,0,35,47,0,0,0,0,0,0,0
253,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0
253,CHOA CHU KANG AVE 1,1,1994,N,Y,Y,Y,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
253,COMPASSVALE ST,16,1998,Y,N,N,Y,N,N,SK,90,0,0,0,0,90,0,0,0,0,0,0,0
253,HOUGANG AVE 3,13,1983,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
253,JURONG EAST ST 24,4,1984,Y,Y,N,N,N,N,JE,85,0,0,84,0,0,0,0,0,0,0,1,0
253,KIM KEAT AVE,4,1988,Y,N,N,N,N,N,TP,24,0,0,0,18,6,0,0,0,0,0,0,0
253,PASIR RIS ST 21,10,1993,Y,N,N,Y,N,N,PRC,72,0,0,0,47,22,3,0,0,0,0,0,0
253,SERANGOON CTRL DR,5,1988,Y,Y,N,N,Y,N,SGN,38,0,0,38,0,0,0,0,0,0,0,0,0
253,SIMEI ST 1,11,1995,Y,N,N,Y,N,N,TAP,90,0,0,0,70,20,0,0,0,0,0,0,0
253,TAMPINES ST 21,11,1983,Y,N,N,Y,N,N,TAP,140,0,0,50,90,0,0,0,0,0,0,0,0
253,YISHUN RING RD,12,1984,Y,N,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
253A,ANG MO KIO ST 21,8,1994,Y,N,N,N,N,N,AMK,49,0,0,0,0,49,0,0,0,0,0,0,0
253A,CHOA CHU KANG AVE 1,4,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
254,ANG MO KIO AVE 4,12,1976,Y,N,N,N,N,N,AMK,110,0,0,0,109,0,0,0,0,0,0,0,1
254,BANGKIT RD,13,1987,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0
254,BISHAN ST 22,23,1990,Y,Y,N,N,N,N,BH,118,0,0,0,113,5,0,0,0,0,0,0,0
254,BT BATOK EAST AVE 4,12,1984,Y,Y,N,Y,N,N,BB,88,0,0,0,12,76,0,0,0,0,0,0,0
254,CHOA CHU KANG AVE 2,16,1993,Y,N,N,N,N,N,CCK,58,0,0,0,13,45,0,0,0,0,0,0,0
254,COMPASSVALE RD,16,1998,Y,N,N,N,N,N,SK,90,0,0,0,0,90,0,0,0,0,0,0,0
254,HOUGANG AVE 3,4,1983,Y,N,N,N,N,N,HG,40,0,0,24,16,0,0,0,0,0,0,0,0
254,JURONG EAST ST 24,1,2006,N,N,Y,N,N,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
254,KIM KEAT AVE,13,1988,Y,N,N,Y,N,N,TP,78,0,0,0,0,0,78,0,0,0,0,0,0
254,PASIR RIS ST 21,10,1993,Y,N,N,N,N,N,PRC,74,0,0,0,49,22,3,0,0,0,0,0,0
254,SERANGOON CTRL DR,6,1987,Y,Y,N,N,N,N,SGN,56,0,0,56,0,0,0,0,0,0,0,0,0
254,SIMEI ST 1,11,1995,Y,N,N,Y,N,N,TAP,89,0,0,0,50,39,0,0,0,0,0,0,0
254,TAMPINES ST 21,10,1983,Y,N,N,Y,N,N,TAP,90,0,0,0,16,74,0,0,0,0,0,0,0
254,YISHUN RING RD,12,1984,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
254A,SERANGOON CTRL DR,1,1988,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0
255,ANG MO KIO AVE 4,12,1976,Y,N,N,N,N,N,AMK,153,0,0,130,22,0,1,0,0,0,0,0,0
255,BANGKIT RD,13,1987,Y,N,N,N,N,N,BP,96,0,0,0,54,42,0,0,0,0,0,0,0
255,BISHAN ST 22,16,1990,Y,Y,N,N,N,N,BH,71,0,0,0,54,17,0,0,0,0,0,0,0
255,BT BATOK EAST AVE 4,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0
255,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,84,0,0,0,0,0,0,0
255,JURONG EAST ST 24,2,1983,N,Y,N,Y,N,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
255,KIM KEAT AVE,9,1988,Y,N,N,Y,N,N,TP,56,0,0,0,28,28,0,0,0,0,0,0,0
255,PASIR RIS ST 21,10,1993,Y,N,N,N,N,N,PRC,52,0,0,0,28,23,1,0,0,0,0,0,0
255,SERANGOON CTRL DR,15,1997,Y,N,N,Y,N,N,SGN,112,0,0,0,56,56,0,0,0,0,0,0,0
255,SIMEI ST 1,11,1995,Y,N,N,N,N,N,TAP,69,0,0,0,30,39,0,0,0,0,0,0,0
255,TAMPINES ST 21,3,1983,Y,N,N,N,N,N,TAP,36,0,0,24,12,0,0,0,0,0,0,0,0
255,YISHUN RING RD,12,1984,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
255A,ANG MO KIO ST 21,2,2001,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
255A,PASIR RIS ST 21,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
256,ANG MO KIO AVE 4,12,1976,Y,Y,N,N,N,N,AMK,130,0,0,106,22,1,1,0,0,0,0,0,0
256,BANGKIT RD,3,1990,N,Y,N,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
256,BISHAN ST 22,14,1990,Y,Y,N,N,N,N,BH,63,0,0,0,50,13,0,0,0,0,0,0,0
256,BT BATOK EAST AVE 4,4,1984,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0
256,COMPASSVALE RD,15,1998,Y,N,N,N,N,N,SK,84,0,0,0,0,84,0,0,0,0,0,0,0
256,JURONG EAST ST 24,4,1983,Y,Y,N,N,N,N,JE,19,0,0,14,0,0,0,0,0,0,0,5,0
256,KIM KEAT AVE,13,1988,Y,N,N,N,N,N,TP,132,0,0,0,72,60,0,0,0,0,0,0,0
256,PASIR RIS ST 21,10,1993,Y,N,N,Y,N,N,PRC,80,0,0,0,50,27,3,0,0,0,0,0,0
256,SERANGOON CTRL DR,15,1997,Y,N,N,N,N,N,SGN,112,0,0,0,56,56,0,0,0,0,0,0,0
256,SIMEI ST 1,11,1995,Y,Y,N,N,N,N,TAP,90,0,0,0,70,20,0,0,0,0,0,0,0
256,SUMANG WALK,6,2015,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
256,TAMPINES ST 21,10,1983,Y,Y,N,N,N,N,TAP,90,0,0,0,16,74,0,0,0,0,0,0,0
256,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,15,0,0,10,5,0,0,0,0,0,0,0,0
256A,ANG MO KIO ST 21,2,2000,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
256A,COMPASSVALE RD,6,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
256A,SUMANG WALK,17,2015,Y,N,N,Y,N,N,PG,128,0,48,16,64,0,0,0,0,0,0,0,0
256A,SERANGOON CTRL DR,1,1997,N,N,N,N,N,Y,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0
256A,SIMEI ST 1,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
